quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
707/8	0.125	25	25	9/32	9/32	4/4	2	1	1/32			1/32	1		-1	65	F4	4	725
177/2	0.125	25	25	5/16	5/16	4/4	2	1	1/32			1/32	1		3	69	A4	4	726
709/8	0.125	25	25	11/32	11/32	4/4	2	1	1/32			1/32	1		5	71	B4	4	727
355/4	0.125	25	25	3/8	3/8	4/4	2	1	1/32			1/32	1		-1	77	F5	5	728
355/4	0.5	25	25	3/8	3/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	709
355/4	0.5	25	25	3/8	3/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	709
355/4	0.5	25	25	3/8	3/8	4/4	1	1	1/8			1/8	1		3	93	A6	6	709
711/8	0.125	25	25	13/32	13/32	4/4	2	1	1/32			1/32	1		5	71	B4	4	729
89	0.125	25	25	7/16	7/16	4/4	2	1	1/32			1/32	1		3	69	A4	4	730
713/8	0.125	25	25	15/32	15/32	4/4	2	1	1/32			1/32	1		-1	65	F4	4	731
357/4	0.125	25	25	1/2	1/2	4/4	2	1	1/32			1/32	1		9	63	D#4	4	732
357/4	0.125	25	25	1/2	1/2	4/4	2	1	1/32			1/32	1		10	70	A#4	4	732
357/4	0.25	25	25	1/2	1/2	4/4	1	1	1/16			1/16	1		7	73	C#5	5	710
357/4	0.25	25	25	1/2	1/2	4/4	1	1	1/16			1/16	1		13	79	F##5	5	710
357/4	0.25	25	25	1/2	1/2	4/4	1	1	1/16			1/16	1		7	85	C#6	6	710
715/8	0.125	25	25	17/32	17/32	4/4	2	1	1/32			1/32	1		9	75	D#5	5	733
179/2	0.25	25	25	9/16	9/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	711
179/2	0.125	25	25	9/16	9/16	4/4	2	1	1/32			1/32	1		11	77	E#5	5	734
179/2	0.25	25	25	9/16	9/16	4/4	1	1	1/16			1/16	1		10	82	A#5	5	711
179/2	0.25	25	25	9/16	9/16	4/4	1	1	1/16			1/16	1		9	87	D#6	6	711
717/8	0.125	25	25	19/32	19/32	4/4	2	1	1/32			1/32	1		13	79	F##5	5	735
359/4	0.25	25	25	5/8	5/8	4/4	1	1	1/16			1/16	1		13	79	F##5	5	712
359/4	0.125	25	25	5/8	5/8	4/4	2	1	1/32			1/32	1		7	85	C#6	6	736
359/4	0.25	25	25	5/8	5/8	4/4	1	1	1/16			1/16	1		7	85	C#6	6	712
719/8	0.125	25	25	21/32	21/32	4/4	2	1	1/32			1/32	1		13	79	F##5	5	737
90	0.25	25	25	11/16	11/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	713
90	0.125	25	25	11/16	11/16	4/4	2	1	1/32			1/32	1		11	77	E#5	5	738
90	0.25	25	25	11/16	11/16	4/4	1	1	1/16			1/16	1		10	82	A#5	5	713
90	0.25	25	25	11/16	11/16	4/4	1	1	1/16			1/16	1		9	87	D#6	6	713
721/8	0.125	25	25	23/32	23/32	4/4	2	1	1/32			1/32	1		9	75	D#5	5	739
361/4	0.125	25	25	3/4	3/4	4/4	2	1	1/32			1/32	1		1	67	G4	4	740
361/4	0.125	25	25	3/4	3/4	4/4	2	1	1/32			1/32	1		2	74	D5	5	740
361/4	0.5	25	25	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	714
361/4	0.5	25	25	3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	714
361/4	0.5	25	25	3/4	3/4	4/4	1	1	1/8			1/8	1		4	88	E6	6	714
723/8	0.125	25	25	25/32	25/32	4/4	2	1	1/32			1/32	1		-1	77	F5	5	741
181/2	0.125	25	25	13/16	13/16	4/4	2	1	1/32			1/32	1		3	81	A5	5	742
725/8	0.125	25	25	27/32	27/32	4/4	2	1	1/32			1/32	1		5	83	B5	5	743
363/4	0.5	25	25	7/8	7/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	715
363/4	0.5	25	25	7/8	7/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	715
363/4	0.125	25	25	7/8	7/8	4/4	2	1	1/32			1/32	1		-1	89	F6	6	744
363/4	0.5	25	25	7/8	7/8	4/4	1	1	1/8			1/8	1		3	93	A6	6	715
727/8	0.125	25	25	29/32	29/32	4/4	2	1	1/32			1/32	1		5	83	B5	5	745
91	0.125	25	25	15/16	15/16	4/4	2	1	1/32			1/32	1		3	81	A5	5	746
729/8	0.125	25	25	31/32	31/32	4/4	2	1	1/32			1/32	1		-1	77	F5	5	747
365/4	0.5	26	26	0	0	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	752
365/4	0.5	26	26	0	0	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	752
365/4	0.5	26	26	0	0	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	752
365/4	2.0	26	26	0	0	4/4	1	1	1/2		1/4_c32_1	1/2	1		1	79	G5	5	748
365/4	2.0	26	26	0	0	4/4	1	1	1/2		1/4_c32_1	1/2	1		2	86	D6	6	748
365/4	2.0	26	26	0	0	4/4	1	1	1/2		1/4_c32_2	1/2	1		-3	87	Eb6	6	749
365/4	2.0	26	26	0	0	4/4	1	1	1/2		1/4_c32_2	1/2	1		1	91	G6	6	749
367/4	0.5	26	26	1/8	1/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	753
373/4	0.5	26	26	1/2	1/2	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	754
373/4	2.0	26	26	1/2	1/2	4/4	1	1	1/2		1/4_c32_1	1/2	1		1	79	G5	5	750
373/4	0.5	26	26	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	754
373/4	2.0	26	26	1/2	1/2	4/4	1	1	1/2		1/4_c32_1	1/2	1		2	86	D6	6	750
373/4	2.0	26	26	1/2	1/2	4/4	1	1	1/2		1/4_c32_2	1/2	1		-3	87	Eb6	6	751
373/4	2.0	26	26	1/2	1/2	4/4	1	1	1/2		1/4_c32_2	1/2	1		1	91	G6	6	751
375/4	0.5	26	26	5/8	5/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	755
381/4	0.5	27	27	0	0	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	780
381/4	0.5	27	27	0	0	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	780
763/8	0.125	27	27	1/32	1/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	756
191/2	0.125	27	27	1/16	1/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	757
765/8	0.125	27	27	3/32	3/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	758
383/4	0.5	27	27	1/8	1/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	781
383/4	0.5	27	27	1/8	1/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	781
767/8	0.125	27	27	5/32	5/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	759
96	0.125	27	27	3/16	3/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	760
769/8	0.125	27	27	7/32	7/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	761
385/4	0.5	27	27	1/4	1/4	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	782
385/4	0.5	27	27	1/4	1/4	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	782
771/8	0.125	27	27	9/32	9/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	762
193/2	0.125	27	27	5/16	5/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	763
773/8	0.125	27	27	11/32	11/32	4/4	1	1	1/32			1/32	1		1	67	G4	4	764
387/4	0.5	27	27	3/8	3/8	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	783
387/4	0.5	27	27	3/8	3/8	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	783
775/8	0.125	27	27	13/32	13/32	4/4	1	1	1/32			1/32	1		1	67	G4	4	765
97	0.125	27	27	7/16	7/16	4/4	1	1	1/32			1/32	1		2	62	D4	4	766
777/8	0.125	27	27	15/32	15/32	4/4	1	1	1/32			1/32	1		1	55	G3	3	767
389/4	0.5	27	27	1/2	1/2	4/4	2	1	1/8			1/8	1		-3	51	Eb3	3	784
389/4	0.5	27	27	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	784
779/8	0.125	27	27	17/32	17/32	4/4	1	1	1/32			1/32	1		1	55	G3	3	768
195/2	0.125	27	27	9/16	9/16	4/4	1	1	1/32			1/32	1		2	62	D4	4	769
781/8	0.125	27	27	19/32	19/32	4/4	1	1	1/32			1/32	1		1	67	G4	4	770
391/4	0.5	27	27	5/8	5/8	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	785
391/4	0.5	27	27	5/8	5/8	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	785
783/8	0.125	27	27	21/32	21/32	4/4	1	1	1/32			1/32	1		1	67	G4	4	771
98	0.125	27	27	11/16	11/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	772
785/8	0.125	27	27	23/32	23/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	773
393/4	0.5	27	27	3/4	3/4	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	786
393/4	0.5	27	27	3/4	3/4	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	786
787/8	0.125	27	27	25/32	25/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	774
197/2	0.125	27	27	13/16	13/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	775
789/8	0.125	27	27	27/32	27/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	776
395/4	0.5	27	27	7/8	7/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	787
395/4	0.5	27	27	7/8	7/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	787
791/8	0.125	27	27	29/32	29/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	777
99	0.125	27	27	15/16	15/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	778
793/8	0.125	27	27	31/32	31/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	779
397/4	0.5	28	28	0	0	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	807
397/4	0.5	28	28	0	0	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	807
795/8	0.125	28	28	1/32	1/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	788
199/2	0.125	28	28	1/16	1/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	789
797/8	0.125	28	28	3/32	3/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	790
399/4	0.5	28	28	1/8	1/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	808
399/4	0.5	28	28	1/8	1/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	808
799/8	0.125	28	28	5/32	5/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	791
100	0.125	28	28	3/16	3/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	792
801/8	0.125	28	28	7/32	7/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	793
401/4	0.5	28	28	1/4	1/4	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	809
401/4	0.5	28	28	1/4	1/4	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	809
803/8	0.125	28	28	9/32	9/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	794
201/2	0.125	28	28	5/16	5/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	795
805/8	0.125	28	28	11/32	11/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	796
403/4	0.5	28	28	3/8	3/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	810
403/4	0.5	28	28	3/8	3/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	810
807/8	0.125	28	28	13/32	13/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	797
101	0.125	28	28	7/16	7/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	798
809/8	0.125	28	28	15/32	15/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	799
405/4	0.5	28	28	1/2	1/2	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	811
405/4	0.5	28	28	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	811
811/8	0.125	28	28	17/32	17/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	800
203/2	0.125	28	28	9/16	9/16	4/4	1	1	1/32			1/32	1		2	86	D6	6	801
813/8	0.125	28	28	19/32	19/32	4/4	1	1	1/32			1/32	1		1	91	G6	6	802
407/4	0.5	28	28	5/8	5/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	812
407/4	0.5	28	28	5/8	5/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	812
102	0.25	28	28	11/16	11/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	803
409/4	0.5	28	28	3/4	3/4	4/4	2	1	1/8			1/8	1		2	74	D5	5	813
409/4	0.5	28	28	3/4	3/4	4/4	2	1	1/8			1/8	1		-2	82	Bb5	5	813
205/2	0.25	28	28	13/16	13/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	804
205/2	0.25	28	28	13/16	13/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	804
411/4	0.5	28	28	7/8	7/8	4/4	2	1	1/8			1/8	1		-3	87	Eb6	6	814
411/4	0.25	28	28	7/8	7/8	4/4	1	1	1/16			1/16	1		1	91	G6	6	805
411/4	0.5	28	28	7/8	7/8	4/4	2	1	1/8			1/8	1		-2	94	Bb6	6	814
103	0.25	28	28	15/16	15/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	806
103	0.25	28	28	15/16	15/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	806
413/4	0.25	29	29	0	0	4/4	1	1	1/16			1/16	1		7	73	C#5	5	815
413/4	0.25	29	29	0	0	4/4	1	1	1/16			1/16	1		8	80	G#5	5	815
413/4	0.5	29	29	0	0	4/4	2	1	1/8			1/8	1		5	83	B5	5	831
413/4	0.5	29	29	0	0	4/4	2	1	1/8			1/8	1		9	87	D#6	6	831
207/2	0.25	29	29	1/16	1/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	816
207/2	0.25	29	29	1/16	1/16	4/4	1	1	1/16			1/16	1		10	82	A#5	5	816
415/4	0.25	29	29	1/8	1/8	4/4	1	1	1/16			1/16	1		11	77	E#5	5	817
415/4	0.25	29	29	1/8	1/8	4/4	1	1	1/16			1/16	1		10	82	A#5	5	817
415/4	0.5	29	29	1/8	1/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	832
415/4	0.5	29	29	1/8	1/8	4/4	2	1	1/8			1/8	1		11	89	E#6	6	832
104	0.25	29	29	3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	818
104	0.25	29	29	3/16	3/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	818
417/4	0.25	29	29	1/4	1/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	819
417/4	0.25	29	29	1/4	1/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	819
417/4	0.5	29	29	1/4	1/4	4/4	2	1	1/8			1/8	1		3	81	A5	5	833
417/4	0.5	29	29	1/4	1/4	4/4	2	1	1/8			1/8	1		7	85	C#6	6	833
209/2	0.25	29	29	5/16	5/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	820
209/2	0.25	29	29	5/16	5/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	820
419/4	0.25	29	29	3/8	3/8	4/4	1	1	1/16			1/16	1		9	75	D#5	5	821
419/4	0.25	29	29	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	821
419/4	0.25	29	29	3/8	3/8	4/4	2	1	1/16			1/16	1		9	87	D#6	6	834
419/4	0.25	29	29	3/8	3/8	4/4	2	1	1/16			1/16	1		8	92	G#6	6	834
105	0.25	29	29	7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	822
105	0.25	29	29	7/16	7/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	822
105	0.25	29	29	7/16	7/16	4/4	2	1	1/16			1/16	1		3	81	A5	5	835
105	0.25	29	29	7/16	7/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	835
421/4	0.25	29	29	1/2	1/2	4/4	1	1	1/16			1/16	1		7	73	C#5	5	823
421/4	0.25	29	29	1/2	1/2	4/4	1	1	1/16			1/16	1		8	80	G#5	5	823
421/4	0.5	29	29	1/2	1/2	4/4	2	1	1/8			1/8	1		5	83	B5	5	836
421/4	0.5	29	29	1/2	1/2	4/4	2	1	1/8			1/8	1		9	87	D#6	6	836
211/2	0.25	29	29	9/16	9/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	824
211/2	0.25	29	29	9/16	9/16	4/4	1	1	1/16			1/16	1		10	82	A#5	5	824
423/4	0.25	29	29	5/8	5/8	4/4	1	1	1/16			1/16	1		11	77	E#5	5	825
423/4	0.25	29	29	5/8	5/8	4/4	1	1	1/16			1/16	1		10	82	A#5	5	825
423/4	0.5	29	29	5/8	5/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	837
423/4	0.5	29	29	5/8	5/8	4/4	2	1	1/8			1/8	1		11	89	E#6	6	837
106	0.25	29	29	11/16	11/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	826
106	0.25	29	29	11/16	11/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	826
425/4	0.25	29	29	3/4	3/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	827
425/4	0.25	29	29	3/4	3/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	827
425/4	0.5	29	29	3/4	3/4	4/4	2	1	1/8			1/8	1		3	81	A5	5	838
425/4	0.5	29	29	3/4	3/4	4/4	2	1	1/8			1/8	1		7	85	C#6	6	838
213/2	0.25	29	29	13/16	13/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	828
213/2	0.25	29	29	13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	828
427/4	0.25	29	29	7/8	7/8	4/4	1	1	1/16			1/16	1		9	75	D#5	5	829
427/4	0.25	29	29	7/8	7/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	829
427/4	0.25	29	29	7/8	7/8	4/4	2	1	1/16			1/16	1		9	87	D#6	6	839
427/4	0.25	29	29	7/8	7/8	4/4	2	1	1/16			1/16	1		8	92	G#6	6	839
107	0.25	29	29	15/16	15/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	830
107	0.25	29	29	15/16	15/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	830
107	0.25	29	29	15/16	15/16	4/4	2	1	1/16			1/16	1		3	81	A5	5	840
107	0.25	29	29	15/16	15/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	840
429/4	0.25	30	30	0	0	4/4	1	1	1/16			1/16	1		7	73	C#5	5	841
429/4	0.25	30	30	0	0	4/4	1	1	1/16			1/16	1		8	80	G#5	5	841
429/4	0.5	30	30	0	0	4/4	2	1	1/8			1/8	1		5	83	B5	5	857
429/4	0.5	30	30	0	0	4/4	2	1	1/8			1/8	1		9	87	D#6	6	857
215/2	0.25	30	30	1/16	1/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	842
215/2	0.25	30	30	1/16	1/16	4/4	1	1	1/16			1/16	1		10	82	A#5	5	842
431/4	0.25	30	30	1/8	1/8	4/4	1	1	1/16			1/16	1		11	77	E#5	5	843
431/4	0.25	30	30	1/8	1/8	4/4	1	1	1/16			1/16	1		10	82	A#5	5	843
431/4	0.5	30	30	1/8	1/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	858
431/4	0.5	30	30	1/8	1/8	4/4	2	1	1/8			1/8	1		11	89	E#6	6	858
108	0.25	30	30	3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	844
108	0.25	30	30	3/16	3/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	844
433/4	0.25	30	30	1/4	1/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	845
433/4	0.25	30	30	1/4	1/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	845
433/4	0.5	30	30	1/4	1/4	4/4	2	1	1/8			1/8	1		3	81	A5	5	859
433/4	0.5	30	30	1/4	1/4	4/4	2	1	1/8			1/8	1		7	85	C#6	6	859
217/2	0.25	30	30	5/16	5/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	846
217/2	0.25	30	30	5/16	5/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	846
435/4	0.25	30	30	3/8	3/8	4/4	1	1	1/16			1/16	1		9	75	D#5	5	847
435/4	0.25	30	30	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	847
435/4	0.5	30	30	3/8	3/8	4/4	2	1	1/8			1/8	1		5	83	B5	5	860
435/4	0.5	30	30	3/8	3/8	4/4	2	1	1/8			1/8	1		9	87	D#6	6	860
109	0.25	30	30	7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	848
109	0.25	30	30	7/16	7/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	848
437/4	0.25	30	30	1/2	1/2	4/4	1	1	1/16			1/16	1		3	69	A4	4	849
437/4	0.25	30	30	1/2	1/2	4/4	1	1	1/16			1/16	1		4	76	E5	5	849
437/4	0.5	30	30	1/2	1/2	4/4	2	1	1/8			1/8	1		1	79	G5	5	861
437/4	0.5	30	30	1/2	1/2	4/4	2	1	1/8			1/8	1		5	83	B5	5	861
219/2	0.25	30	30	9/16	9/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	850
219/2	0.25	30	30	9/16	9/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	850
439/4	0.25	30	30	5/8	5/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	851
439/4	0.25	30	30	5/8	5/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	851
439/4	0.5	30	30	5/8	5/8	4/4	2	1	1/8			1/8	1		3	81	A5	5	862
439/4	0.5	30	30	5/8	5/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	862
110	0.25	30	30	11/16	11/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	852
110	0.25	30	30	11/16	11/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	852
441/4	0.25	30	30	3/4	3/4	4/4	1	1	1/16			1/16	1		8	68	G#4	4	853
441/4	0.25	30	30	3/4	3/4	4/4	1	1	1/16			1/16	1		9	75	D#5	5	853
441/4	0.5	30	30	3/4	3/4	4/4	2	1	1/8			1/8	1		6	78	F#5	5	863
441/4	0.5	30	30	3/4	3/4	4/4	2	1	1/8			1/8	1		10	82	A#5	5	863
221/2	0.25	30	30	13/16	13/16	4/4	1	1	1/16			1/16	1		12	72	B#4	4	854
221/2	0.25	30	30	13/16	13/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	854
443/4	0.25	30	30	7/8	7/8	4/4	1	1	1/16			1/16	1		12	72	B#4	4	855
443/4	0.25	30	30	7/8	7/8	4/4	1	1	1/16			1/16	1		11	77	E#5	5	855
443/4	0.5	30	30	7/8	7/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	864
443/4	0.5	30	30	7/8	7/8	4/4	2	1	1/8			1/8	1		12	84	B#5	5	864
111	0.25	30	30	15/16	15/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	856
111	0.25	30	30	15/16	15/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	856
445/4	0.5	31	31	0	0	4/4	1	2	1/8			1/8	1		8	56	G#3	3	881
445/4	0.5	31	31	0	0	4/4	1	2	1/8			1/8	1		9	63	D#4	4	881
445/4	0.5	31	31	0	0	4/4	1	2	1/8			1/8	1		6	66	F#4	4	881
445/4	0.25	31	31	0	0	4/4	1	1	1/16			1/16	1		12	72	B#4	4	865
445/4	0.25	31	31	0	0	4/4	1	1	1/16			1/16	1		6	78	F#5	5	865
445/4	0.25	31	31	0	0	4/4	1	1	1/16			1/16	1		10	82	A#5	5	865
223/2	0.25	31	31	1/16	1/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	866
447/4	0.25	31	31	1/8	1/8	4/4	1	1	1/16			1/16	1		10	70	A#4	4	867
447/4	0.25	31	31	1/8	1/8	4/4	1	1	1/16			1/16	1		12	72	B#4	4	867
447/4	0.25	31	31	1/8	1/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	867
447/4	0.5	31	31	1/8	1/8	4/4	1	2	1/8			1/8	1		8	80	G#5	5	882
447/4	0.5	31	31	1/8	1/8	4/4	1	2	1/8			1/8	1		12	84	B#5	5	882
112	0.25	31	31	3/16	3/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	868
449/4	0.5	31	31	1/4	1/4	4/4	1	2	1/8			1/8	1		6	54	F#3	3	883
449/4	0.5	31	31	1/4	1/4	4/4	1	2	1/8			1/8	1		7	61	C#4	4	883
449/4	0.5	31	31	1/4	1/4	4/4	1	2	1/8			1/8	1		4	64	E4	4	883
449/4	0.25	31	31	1/4	1/4	4/4	1	1	1/16			1/16	1		10	70	A#4	4	869
449/4	0.25	31	31	1/4	1/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	869
449/4	0.25	31	31	1/4	1/4	4/4	1	1	1/16			1/16	1		8	80	G#5	5	869
225/2	0.25	31	31	5/16	5/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	870
451/4	0.25	31	31	3/8	3/8	4/4	1	1	1/16			1/16	1		8	68	G#4	4	871
451/4	0.25	31	31	3/8	3/8	4/4	1	1	1/16			1/16	1		10	70	A#4	4	871
451/4	0.25	31	31	3/8	3/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	871
451/4	0.25	31	31	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	871
451/4	0.5	31	31	3/8	3/8	4/4	1	2	1/8			1/8	1		10	82	A#5	5	884
451/4	0.5	31	31	3/8	3/8	4/4	1	2	1/8			1/8	1		9	87	D#6	6	884
113	0.25	31	31	7/16	7/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	872
113	0.25	31	31	7/16	7/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	872
453/4	0.5	31	31	1/2	1/2	4/4	1	2	1/8			1/8	1		8	56	G#3	3	885
453/4	0.5	31	31	1/2	1/2	4/4	1	2	1/8			1/8	1		9	63	D#4	4	885
453/4	0.5	31	31	1/2	1/2	4/4	1	2	1/8			1/8	1		6	66	F#4	4	885
453/4	0.25	31	31	1/2	1/2	4/4	1	1	1/16			1/16	1		12	72	B#4	4	873
453/4	0.25	31	31	1/2	1/2	4/4	1	1	1/16			1/16	1		6	78	F#5	5	873
453/4	0.25	31	31	1/2	1/2	4/4	1	1	1/16			1/16	1		10	82	A#5	5	873
227/2	0.25	31	31	9/16	9/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	874
455/4	0.25	31	31	5/8	5/8	4/4	1	1	1/16			1/16	1		10	70	A#4	4	875
455/4	0.25	31	31	5/8	5/8	4/4	1	1	1/16			1/16	1		12	72	B#4	4	875
455/4	0.25	31	31	5/8	5/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	875
455/4	0.5	31	31	5/8	5/8	4/4	1	2	1/8			1/8	1		8	80	G#5	5	886
455/4	0.5	31	31	5/8	5/8	4/4	1	2	1/8			1/8	1		12	84	B#5	5	886
114	0.25	31	31	11/16	11/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	876
457/4	0.5	31	31	3/4	3/4	4/4	1	2	1/8			1/8	1		6	54	F#3	3	887
457/4	0.5	31	31	3/4	3/4	4/4	1	2	1/8			1/8	1		7	61	C#4	4	887
